address,type,x-text
0x658638,string,"KEYMAP_2.TXT"
0x658648,string,"KEYMAP_1.TXT"
0x658658,string,"KEYMAP_0.TXT"
0x658668,string,"DKEYMAP3.TXT"
0x658678,string,"DKEYMAP2.TXT"
0x658688,string,"DKEYMAP1.TXT"
0x658698,string,"DKEYMAP0.TXT"
0x6586a8,string,"SourceLocation"
0x6586b8,string,"SOFTWARE\\SCI\\CARMAGEDDON2"
0x6586d4,string,"DRfopen( "%s", "%s" ) failed"
0x6586f4,string,"Could not find the Carmageddon CD"
0x658718,string,"PRATCAM.TXT"
0x658724,string,"Carmageddon CD not in drive."
0x658744,string,"ab+"
0x658748,string,"SAVEDGAMES.ARS"
0x658758,string,"Saved games list already started"
0x65877c,string,"QuitGame() - Point 3"
0x658794,string,"QuitGame() - Point 2"
0x6587ac,string,"QuitGame() - Point 1"
0x6587c4,string,"Can't find the Carmageddon CD\n"
0x658828,string,"HEAP_DISABLE_COALESCE_ON_FREE"
0x658848,string,"HEAP_FREE_CHECKING_ENABLED"
0x658864,string,"HEAP_TAIL_CHECKING_ENABLED"
0x658880,string,"HEAP_REALLOC_IN_PLACE_ONLY"
0x65889c,string,"HEAP_ZERO_MEMORY"
0x6588b0,string,"HEAP_GENERATE_EXCEPTIONS"
0x6588cc,string,"HEAP_GROWABLE"
0x6588dc,string,"HEAP_NO_SERIALIZE"
0x6588f0,string,"JUST EXITED MAINLOOP"
0x658908,string,"JUST ALLOCATED ACTION REPLAY BUFFER"
0x65892c,string,"JUST RENDERED 1ST STUFF"
0x658944,string,"%s \ufffd%d\ufffd/\ufffd%d \ufffd%s \ufffd%d\ufffd/\ufffd%d"
0x658960,string,"%i  %i  %i"
0x65896c,string,"%s \ufffd%d\ufffd/\ufffd%d"
0x658978,string,"\ufffd%s %s"
0x658980,string,"\ufffd%d\ufffd/\ufffd%d\ufffd %s"
0x658990,string,"\ufffd%d\ufffd %s"
0x658998,string,"ABOUT TO ENTER MAINLOOP"
0x659b50,string,"%s %s"
0x659b58,string,"litopstat.tif"
0x659b68,string,"OppoBar Model"
0x659b78,string,"OppoBar Material"
0x659b8c,string,"STATUS.TXT"
0x659b98,string,"CARICONS.PIX"
0x659ba8,string,"ALTMETER.PIX"
0x659bb8,string,"SMASHY.PIX"
0x659bc4,string,"CPNUMB.PIX"
0x659bd0,string,"Car Icon Material"
0x659be4,string,"CAR ICONS"
0x659bf0,string,"Car Icons"
0x659c38,string,"in car object data"
0x659c4c,string,"in non_car object data"
0x659c64,string,"%s \ufffd%s\ufffd"
0x659c6c,string,"%s \ufffd%d\ufffd"
0x659c74,string,"Net HUD Camera"
0x659c84,string,"NetScore Material"
0x659c98,string,"Cannot find headup graphic %s"
0x659cb8,string,"NETBOX%i.PIX"
0x659cc8,string,"NetScore Model"
0x659cd8,string,"Out of memory for NetPlay"
0x659cf4,string,"%s -%d-"
0x659cfc,string,"%d-%d"
0x659d04,string,"%d left"
0x659d0c,string,"HDIGITS.PIX"
0x659d18,string,"netphys got messed up"
0x65a148,string,"Trying to send network message to self"
0x65a170,string,"Broadcast stacks messed up"
0x65a18c,string,"NetLeaveGame() Point 11"
0x65a1a4,string,"NetLeaveGame() Point 10"
0x65a1bc,string,"NetLeaveGame() Point 9"
0x65a1d4,string,"NetLeaveGame() Point 8"
0x65a1ec,string,"NetLeaveGame() Point 7"
0x65a204,string,"NetLeaveGame() Point 6"
0x65a21c,string,"NetLeaveGame() Point 5"
0x65a234,string,"NetLeaveGame() Point 4"
0x65a24c,string,"NetLeaveGame() Point 3"
0x65a264,string,"NetLeaveGame() Point 2"
0x65a27c,string,"NetLeaveGame() Point 1"
0x65a294,string,"NetLeaveGame() START"
0x65a2ac,string,"HOST"
0x65a2b4,string,"!TEMP!"
0x65a2bc,string," type %d"
0x65a2c8,string,"%s %s %s"
0x65a2d4,string,"%s %s %s %s"
0x65a2e0,string,"PLAYER"
0x65a2e8,string,"Guarantee message not built proper"
0x65a30c,string,"Guaranteed message not built correctly"
0x65a334,string,"Guaranteed message not built properly"
0x65a35c,string,"oops - guaranteed messages"
0x65a378,string,"Dodgy message in guarantee list"
0x65a3a4,string,"OIL.PIX"
0x65a3ac,string,"IDENTITY.TAB"
0x65a3d0,string,"Innocent Civilian"
0x65a3e4,string,"Faceless Cop"
0x65a3f4,string,"mGet_car_count( eVehicle_self ) > 1 - I didn't know this could happen!"
0x65a43c,string,"BIG ERROR - GetOpponentsSectionStartNodePoint()"
0x65a46c,string,"BIG ERROR - GetOpponentsSectionStartNodePoint() - section not found in next_section array for opponent %s"
0x65a4d8,string,"%s: Actually, we're already materialised"
0x65a504,string,"MassageOpponentPosition() called an avg of %.1f times (max %d) per ReMaterialisation"
0x65a55c,string,"%s: Rematerialised (took %d attempts, orig. pos. (%7.3f,%7.3f,%7.3f), actual pos. (%7.3f,%7.3f,%7.3f))"
0x65a5c4,string,"TopUpRandomRoute() called with no seed (woof, bark, etc.)"
0x65a600,string,"Sections: %d"
0x65a610,string,"End of LoadInOppoPaths(), totals:"
0x65a634,string,"END OF OPPONENT PATHS"
0x65a64c,string,"ERROR: Too many sections (including section #%d) attached to node #%d"
0x65a694,string,"ReallocExtraPathSections(): Allocated %d bytes for %d path sections"
0x65a6d8,string,"ReallocExtraPathNodes(): Allocated %d bytes for %d path nodes"
0x65a718,string,"START OF OPPONENT PATHS"
0x65a730,string,"Start of LoadInOppoPaths()..."
0x65a750,string,"%s: obj: %d nsect: %d sect: %d(%d%s)%s%s"
0x65a77c,string,"T"
0x65a780,string,"1"
0x65a784,string,"0"
0x65a788,string,"*"
0x65a78c,string,"StartRecordingTrail - another pursuer attaching"
0x65a7bc,string,"StartRecordingTrail - starting from scratch"
0x65a7e8,string,"%s: OiStopCheating() - Turning physics ON"
0x65a814,string,"%s: OiStopCheating() - End of cheating sesh"
0x65a840,string,"%s: StartToCheat() - Turning physics OFF"
0x65a86c,string,"%s: StartToCheat() - Starting to cheat"
0x65a894,string,"%s: Rematerialising from ePOC_start in ProcessFrozen()..."
0x65a8d0,string,"%d ProcessFrozen() - new task started"
0x65a8f8,string,"%s: Shit! I'm out of here..."
0x65a918,string,"%s: ProcessRunAway() - new objective started"
0x65a948,string,"%s: ProcessCompleteRace() - new objective started"
0x65a97c,string,"%s: Objective Completed"
0x65a994,string,"%s: Giving up following race path because ran out of race path"
0x65a9d4,string,"%s: NewObjective() - type %d"
0x65a9f4,string,"%s: CalcRaceRoute() - Projected route empty; starting from nearest section"
0x65aa40,string,"%s: CalcRaceRoute() - Pissing off 'cos projected route full up"
0x65aa80,string,"%s: Giving up pursuit - not visible & trail ain't close enough (%f)"
0x65aac4,string,"%s: Commencing ePCS_following_trail state"
0x65aaf0,string,"%s: Giving up pursuit - not visible & no trail yet"
0x65ab24,string,"%s: I've spotted you!"
0x65ab3c,string,"%s: Commencing ePCS_following_line_of_sight state"
0x65ab70,string,"%s: Backing up because we're too close to pursuee without having twatted him"
0x65abc0,string,"%s: ProcessPursueAndTwat() - new objective started"
0x65abf4,string,"ERROR: what_now state called in ProcessPursueAndTwat()"
0x65ac2c,string,"%s: Trail section %d/%d"
0x65ac44,string,"%s: ...which unfortunately is too far away (%fBRU) or not visible - end of pursuit"
0x65ac98,string,"%s: Following re-jobbied section %d/%d"
0x65acc0,string,"%s: Trail got away; found new trail section %d"
0x65acf0,string,"%s: Finished backing up."
0x65ad0c,string,"%s: Backing up because we're 'stationary' after colliding with pursuee"
0x65ad54,string,"%s: Completing pursuit objective because I'm happy now"
0x65ad8c,string,"%s: Completing pursuit objective because I'm out of my precinct"
0x65adcc,string,"%s: ProcessReturnToStart() - new objective started"
0x65ae00,string,"%s: Restarting return_to_start route because ran out of path!"
0x65ae40,string,"%s: Restarting return_to_start route because ProcessFollowPath() gave up."
0x65ae8c,string,"%s: CalcReturnToStartPointRoute() - SearchForSection() produced bugger all"
0x65aed8,string,">>>SearchForSection() - max %d, avg %.1f"
0x65af04,string,"%sSearchForSection() - Found a target"
0x65af2c,string,"%sSearchForSection() - Found final target"
0x65af58,string,"%sSearchForSection() - Returning to depth %d"
0x65af88,string,"%sSearchForSection() - adding section #%d to list"
0x65afbc,string,"%sSearchForSection() - *** no entry ***"
0x65afe4,string,"%sSearchForSection() - *** node #%d already visited ***"
0x65b01c,string,"%sSearchForSection() - node's section #%d is #%d"
0x65b050,string,"%sSearchForSection() - node #%d has %d sections"
0x65b080,string,"%sSearchForSection() - *** Reached max depth ***"
0x65b0b4,string,"%sSearchForSection() - First time called"
0x65b0e0,string,"%sSearchForSection() - START: depth %d"
0x65b108,string,"%s: ProcessLevitate() - new objective started"
0x65b138,string,"%s: ProcessGetNearPlayer() - new objective started"
0x65b16c,string,"%s: Restarting get_near_player route because ran out of path!"
0x65b1ac,string,"%s: Completing get_near objective because I'm out of my precinct"
0x65b1f0,string,"No path section near us. THIS CAN'T HAPPEN!"
0x65b21c,string,"No path section near player. THIS CAN'T HAPPEN!"
0x65b24c,string,"%s: Choosing to complete_race because chance dictated it (%d%%)"
0x65b28c,string,"%s: Choosing to get_near because chance dictated it (%d%%)"
0x65b2c8,string,"%s: Choosing new objective because we have to..."
0x65b2fc,string,"%s: I've decided to kill you for the fun of it"
0x65b32c,string,"%s: Spotted player; chance of pursuing %d%%: %s"
0x65b35c,string,"NO, Decided NOT to pursue"
0x65b378,string,"YES, Decided to pursue"
0x65b390,string,"HOORAY! Head-on imminent"
0x65b3ac,string,"%s: Decided to pursue after grudginess raised; last person to twat us was %s"
0x65b3fc,string,"%s: Right! That's enough, %s!"
0x65b41c,string,"%s: Decided to pursue %s after accidentally hitting them"
0x65b458,string,"%s: Ha! Bet you weren't expecting that!"
0x65b480,string,"%s: Decided to pursue after big bang; last person to twat us was %s"
0x65b4c4,string,"%s: Christ! What was that?"
0x65b4e0,string,"%s: Decided to pursue after MURDER"
0x65b504,string,"%s: Furderous melon!"
0x65b51c,string,"%s: Decided to run away"
0x65b534,string,"%s: Decided to freeze"
0x65b54c,string,"%s: Time to unfreeze"
0x65b564,string,"%s: Knackered - dealing with appropriately"
0x65b590,string,"*** Opponent %s, repair_interval is %d"
0x65b5b8,string,"*** Opponent %d, REPAIRING, timestamp %d"
0x65b5e4,string,"%s: Time now: %9.2f; next vis check at %9.2f"
0x65b614,string,"ERROR - can't record dare - no opponent_spec for car_spec"
0x65b650,string,"Car '%s', car_ID %x"
0x65b664,string,"OPPONENT.C: GetCarSpec() can't return drone car_specs"
0x65b69c,string,"???"
0x65b6a0,string,"BIG ERROR - GetOpponentsSectionStartNode()"
0x65b6cc,string,"BIG ERROR - GetOpponentsSectionStartNode() - section not found in next_section array for opponent %s"
0x65b734,string,"BIG ERROR - GetOpponentsSectionFinishNode()"
0x65b760,string,"BIG ERROR - GetOpponentsSectionFinishNode() - section not found in next_section array for opponent %s"
0x65b7c8,string,"BIG ERROR - GetOpponentsSectionFinishNodePoint()"
0x65b7fc,string,"BIG ERROR - GetOpponentsSectionFinishNodePoint() - section not found in next_section array for opponent %s"
0x65b868,string,"WARNING - GetOpponentsSectionMinSpeed()"
0x65b890,string,"WARNING - GetOpponentsSectionMinSpeed() - section not found in next_section array for opponent %s"
0x65b8f4,string,"WARNING - GetOpponentsSectionMaxSpeed()"
0x65b91c,string,"WARNING - GetOpponentsSectionMaxSpeed() - section not found in next_section array for opponent %s"
0x65b980,string,"Frame %0.6d: %s hit %s, damage %f, bangness %d, gBig_bang %d, grudginess %d"
0x65b9cc,string,"%s: Physics %d (%d)"
0x65b9e0,string,"%s: Physics Struggling %d (%d) %s:%d"
0x65ba08,string,"reversing"
0x65ba14,string,"braking"
0x65ba1c,string,"%s: Cheating %d (%d)"
0x65ba34,string,"%s: Rematerialising from ePOC_start in ProcessFollowPath()..."
0x65ba74,string,"%s: ProcessFollowPath() - new task started, first real section #%d"
0x65bab8,string,"%s: ProcessFollowPath() - reached end of path while cheating"
0x65baf8,string,"%s: ProcessFollowPath() - next section %d(#%d) (cheating)"
0x65bb34,string,"%s: ProcessFollowPath() - current section %d(#%d) (cheating)"
0x65bb74,string,"No useful section number in ProcessCheatyPath()"
0x65bba4,string,"%s: Rematerialising from FollowCheatyPath()..."
0x65bbd4,string,"%s: Dematerialising"
0x65bbe8,string,"%s: Giving up trying to follow path 'cos we've struggled too much"
0x65bc2c,string,"%s: 'Stopped,' section #%d, speed = %.2f m/s, about to start a-strugglin'"
0x65bc78,string,"%s: done struggling. speed = %.2f m/s"
0x65bca0,string,"%s: ProcessFollowPath() giving up due to not making the corner"
0x65bce0,string,"C:\\Carma2\\Source\\Common\\Oppoproc.c"
0x65bd04,string,"C:\\Carma2\\Source\\Common\\Oppoproc.c line %d"
0x65ce9c,string,"DKEYMAPX.TXT"
0x65ceac,string,"DIALSTCK.PIX"
0x65cebc,string,"NODETOPT.PIX"
0x65cecc,string,"NOSNDOPT.PIX"
0x65cedc,string,"INSIDE OPTIONS"
0x65ceec,string,"AFTER ENTERING OPTIONS"
0x65cf04,string,"BEFORE ENTERING OPTIONS"
0x65cf1c,string,".TWT"
0x65cf24,string,"unknown"
0x65cf54,string,"DRACEFLC.PAL"
0x65cf64,string,"DRRENDER.PAL"
0x65cf98,string,"%d "
0x65cf9c,string,"Unknown hinge type"
0x65cfb0,string,"Polyhedron shape has no points"
0x65cfd0,string,"Wire frame shape has no points"
0x65cff0,string,"Unknown shape type"
0x65d01c,string,"Stupid trial position"
0x65d034,string,"Too many loops in DoCollisions"
0x65d054,string,"Corrupt group"
0x65d068,string,"Matrix solve loop overflow"
0x65d084,string,"This polyhedron is too wierd for me"
0x65d0a8,string,"Physics workspace too small"
0x65e5f8,string,"Ex00006"
0x65e600,string,"NONHUMANOID"
0x65e60c,string,"xxxxxxxx.MAT"
0x65e61c,string,"SETTINGS.TXT"
0x65e62c,string,"PEDS"
0x65e634,string,"GIBLETS"
0x65e63c,string,"BURN!"
0x65e644,string,"FORMS"
0x65e64c,string,"MOVES"
0x65e654,string,"PEEPS"
0x65e65c,string,"REMAPS"
0x65e664,string,"JUMPHEIGHT"
0x65e670,string,"Can't smear a ped with no process data"
0x65e698,string,"%sB"
0x65e69c,string,"%d pedestrians, %d bytes each, total = %d bytes\n"
0x65e6d0,string,"Limbs_actor"
0x65e6dc,string,"!!!!!! %0x turned on physics due to falling (%s)"
0x65e710,string,"Ped #%d: %s, %s, %s"
0x65e724,string,"ACTIVE BONED"
0x65e734,string,"ACTIVE SIMPLE"
0x65e744,string,"PASSIVE BONED"
0x65e754,string,"PASSIVE SIMPLE"
0x65e764,string,"PHYSICS OFF"
0x65e770,string,"INACTIVE"
0x65e77c,string,"dead"
0x65e784,string,"impacting"
0x65e790,string,"getting up"
0x65e79c,string,"falling"
0x65e7a4,string,"panicking"
0x65e7b0,string,"running"
0x65e7b8,string,"walking"
0x65e7c0,string,"Cache states: %d%%, %d%%, %d%%, %d%%   %s"
0x65e7ec,string,"OVERFLOW!!  "
0x65e7fc,string,"SATURATION!!  "
0x65e80c,string,"%d out of %d peds are active"
0x65e82c,string,"ZOMBIES"
0x65e834,string,"ALIENS"
0x65e87c,string,"tinted_poly_camera"
0x65e890,string,"Invalid Pulse Poly subclass"
0x65e8ac,string,"coolmapx"
0x65e8b8,string,"firepal1"
0x65e8c4,string,"testfire"
0x65e8d0,string,"fire"
0x65e8d8,string,"Tint Poly Mat"
0x65e8e8,string,"%02d.%s"
0x65e8f0,string,"PIX"
0x65e8f4,string,"FLM"
0x65ebd0,string,"DIAMONDS"
0x65ebdc,string,"SQUARES"
0x65ebe4,string,"CIRCLES"
0x65ebec,string,"/"
0x65ebf0,string,"n/a"
0x65ebf4,string,"dummy"
0x65ebfc,string,".pix"
0x65ec04,string,"POWERUPS"
0x65ec10,string,"POWERUP.TXT"
0x65ec1c,string,"TAILLINK"
0x65ec28,string,"TAILBALL"
0x65ec34,string,"TAIL"
0x65ec3c,string,"REPULSE.PIX"
0x65ec48,string,"SHITMINE.ACT"
0x65ec58,string,"MINE"
0x65ec60,string,"Afterburner"
0x65ec6c,string,"Mine_Shit"
0x65ec78,string,"Oil_Slick"
0x65ec84,string,"Kangeroo"
0x65ec90,string,"Ped_Ray"
0x65ec98,string,"Flamer"
0x65eca0,string,"Repulse"
0x65eca8,string,"POWRSHIT.TXT"
0x65ecb8,string,"&77powerup.ACT"
0x65ecc8,string,"PowOff"
0x65ecd0,string,"&69powerup1.ACT"
0x65ece0,string,"PowPow"
0x65ece8,string,"&70powerup1.ACT"
0x65ecf8,string,"PowArm"
0x65ed00,string,"&68powerup1.ACT"
0x65ed10,string,"ZOMPOWERUP.TXT"
0x65ed20,string,"ALPOWERUP.TXT"
0x65ed30,string,"animation"
0x65ed50,string," elrvideo"
0x65ed74,string,"azprjpeg"
0x65ed98,string,"gepjraw"
0x65edbc,string," warflic"
0x65ede0,string,"cilfgif"
0x65ee04,string," figcinepak"
0x65ee28,string,"divccompactvideo"
0x65ee50,string,"normal"
0x65ee74,string,"min"
0x65ee98,string,"low"
0x65eebc,string,"high"
0x65eee0,string,"max"
0x65ef04,string,"lossless"
0x65ef38,string,"MOVIE"
0x65ef40,string,"QTTMP"
0x65ef48,string,"Converting banner. w=%d, h=%d, type=%d"
0x65ef70,string,"Banner picture must be 320x200"
0x65ef90,string,"%s.#Res"
0x65ef98,string,"ARBANNER.PIX"
0x65efa8,string,"%s%3.3d.MOV"
0x65fb0c,string,"BULLET.PIX"
0x65fb84,string,"Evalu01.PIX"
0x65fb90,string,"Not enough HUD actor storage"
0x65fd40,string,"RECORD.PIX"
0x65fd4c,string,"CAMERA.PIX"
0x65fd58,string,"FWDEND.PIX"
0x65fd64,string,"FFWD.PIX"
0x65fd70,string,"PLAY.PIX"
0x65fd7c,string,"PAUSE.PIX"
0x65fd88,string,"REVPLAY.PIX"
0x65fd94,string,"REW.PIX"
0x65fd9c,string,"REWSTART.PIX"
0x65fdac,string,"RBUTTONS.PIX"
0x65fdbc,string,"REPLAY.PIX"
0x65fdd4,string,"SHADOW.MAT"
0x65fde0,string,"Solid shadow"
0x65fdf0,string,"Translucent shadow"
0x65fe18,string,"GIBSMEAR.MAT"
0x65fe28,string,"ROBSMEAR.MAT"
0x65fe38,string,"OILSMEAR.MAT"
0x65fe48,string,"C:\\Carma2\\Source\\Common\\Skidmark.c"
0x65fe6c,string,"Couldn't find %s"
0x65fe80,string,".MAT"
0x65ff50,string,"relative"
0x65ff5c,string,"away"
0x65ff64,string,"toward"
0x65ff6c,string,"parallel"
0x65ff78,string,"randomrotate"
0x65ff88,string,"norotate"
0x65ff94,string,"model"
0x65ff9c,string,"impact"
0x65ffa4,string,"actorbased"
0x65ffb0,string,"boxclumped"
0x65ffbc,string,"sphereclumped"
0x65ffcc,string,"noncars"
0x65ffd4,string,"ghostparts"
0x65ffe0,string,"shards"
0x65ffe8,string,"abstract"
0x65fff4,string,"doitregardless"
0x660004,string,"repeated"
0x660010,string,"singleshot"
0x66001c,string,"edges"
0x660024,string,"passthrough"
0x660030,string,"solid"
0x660038,string,"crush"
0x660040,string,"replacemodel"
0x660050,string,"remove"
0x660058,string,"texturechange"
0x660068,string,"decal"
0x660070,string,"nochange"
0x66007c,string,"BANG!"
0x660084,string,"%04d.ACT"
0x660090,string,"&%c%c!bbbb.ACT"
0x6600a0,string,"&*"
0x6600a4,string,".act"
0x6600ac,string,".dat"
0x6600b4,string,"%cx"
0x6600b8,string,"        "
0x6600c4,string,"Smash material %s has a name that is less than 4 characters long"
0x660108,string,"COMMON"
0x660190,string,"M14.MAT"
0x660198,string,"FRAG5.DAT"
0x6601a4,string,"FRAG4.DAT"
0x6601b0,string,"solidgrn"
0x6601bc,string,"SMOKE.PIX"
0x6601c8,string,"gBlend_actor"
0x6601d8,string,"some smoke"
0x6601e4,string,"gBlend_model2"
0x6601f4,string,"gBlend_model"
0x660204,string,"Dust colour rotated"
0x660218,string,"FLAMES.PIX"
0x660224,string,"Lollipop"
0x660230,string,"DEBRIS.MAT"
0x66023c,string,"SPLSHBLU.PIX"
0x66024c,string,"Splash"
0x660270,string,"SCATTERED"
0x66027c,string,"SATURATED"
0x660288,string,"NEW"
0x66028c,string,"DEFAULT"
0x660294,string,"%s\t\t\t\t\t// sound type\n"
0x6602ac,string,"NONE\t\t\t\t\t// sound type\n"
0x6602c4,string,"%d\t\t\t\t\t// material index\n"
0x6602e0,string,"%d\t\t\t\t\t// Engine noise index\n"
0x660300,string,"%d\t\t\t\t\t// Sound ID of exit noise\n"
0x660324,string,"%d\t\t\t\t\t// Sound ID of entry noise\n"
0x660348,string,"%s\t\t\t\t// Windscreen texture to use\n"
0x66036c,string,"%d\t\t\t\t\t// sky colour\n"
0x660384,string,"%d\t\t\t\t\t// camera effect index\n"
0x6603a4,string,"%.2f\t\t\t\t// Pedestrian damage per millisecond\n"
0x6603d4,string,"%.2f\t\t\t\t// Car damage per millisecond\n"
0x6603fc,string,"%.2f\t\t\t\t// viscosity multiplier\n"
0x660420,string,"%.2f\t\t\t\t// gravity multiplier\n"
0x660440,string,"%.3f, %.3f, %.3f\n"
0x660454,string,"BOX\n"
0x66045c,string,"%.3f, %.3f, %.3f, %.3f\n"
0x660474,string,"DEFAULT\n"
0x660480,string,"%d\t\t\t\t// # special effects volumes\n\n"
0x6604a8,string,"// SPECIAL EFFECTS VOLUMES\n\n"
0x6604c8,string,"SPECSAVE.TXT"
0x6604d8,string,"LocalEnumAttachedSurfacesCallback(): Enum-ing attached surface #%d, address 0x%p"
0x66052c,string,"SSDXUnlockAttachedSurface(): Problem while unlocking attached surface..."
0x660578,string,"LocalWindowedDDSetup(): Calling SetPalette()..."
0x6605a8,string,"LocalWindowedDDSetup(): Calling CreatePalette()..."
0x6605dc,string,"LocalWindowedDDSetup(): Calling CreateSurface() for attached surface..."
0x660624,string,"LocalWindowedDDSetup(): Calling CreateSurface() for primary surface..."
0x66066c,string,"DDERR_WRONGMODE"
0x66067c,string,"DDERR_IMPLICITLYCREATED"
0x660694,string,"DD_OK"
0x66069c,string,"UNKNOWN DD ERROR (%x) N.B. Look for this number in 'ddraw.h': %d"
0x6606e0,string,"DDERR_WASSTILLDRAWING"
0x6606f8,string,"DDERR_SURFACELOST"
0x66070c,string,"DDERR_SURFACEBUSY"
0x660720,string,"DDERR_NOEXCLUSIVEMODE"
0x660738,string,"DDERR_INVALIDRECT"
0x66074c,string,"DDERR_INVALIDPIXELFORMAT"
0x660768,string,"DDERR_INVALIDOBJECT"
0x66077c,string,"DDERR_INVALIDMODE"
0x660790,string,"DDERR_INVALIDCAPS"
0x6607a4,string,"DDERR_INCOMPATIBLEPRIMARY"
0x6607c0,string,"DDERR_INVALIDPARAMS"
0x6607d4,string,"DDERR_OUTOFMEMORY"
0x6607e8,string,"DDERR_GENERIC"
0x6607f8,string,"%s (%x)"
0x660800,string,"DDERR_UNSUPPORTED"
0x660814,string,"SSDXStart(): END."
0x660828,string,"SSDXStart(): Calling DirectSoundCreate()..."
0x660854,string,"SSDXStart(): START..."
0x66086c,string,"SSDXStop(): Restoring display mode"
0x660890,string,"SSDXStop(): Releasing primary surface..."
0x6608bc,string,"SSDXStop(): Releasing attached surface..."
0x6608e8,string,"SSDXStop(): Releasing clipper..."
0x66090c,string,"SSDXStop(): Releasing palette..."
0x660930,string,"SSDXStop(): Releasing DSound object..."
0x660958,string,"SSDXStop(): Releasing DDraw object..."
0x660980,string,"SSDXStop(): Releasing DDraw2 interface..."
0x6609ac,string,"SSDXDirectDrawSetup(): Directdraw initialised; surface pitch %d"
0x6609ec,string,"WARNING: Problems during SSDXDirectDrawSetup()"
0x660a1c,string,"SSDXDirectDrawSetup(): Calling SetPalette()..."
0x660a4c,string,"SSDXDirectDrawSetup(): Calling CreatePalette()..."
0x660a80,string,"SSDXDirectDrawSetup(): enum_counter is %d"
0x660aac,string,"SSDXDirectDrawSetup(): Calling EnumAttachedSurfaces()..."
0x660ae8,string,"SSDXDirectDrawSetup(): Calling CreateSurface()..."
0x660b1c,string,"SSDXDirectDrawSetup(): Calling SetDisplayMode( %dx%dx%d )..."
0x660b5c,string,"WARNING: SSDXLockAttachedSurface() called but no attached surface available"
0x660ba8,string,"WARNING: SSDXLockAttachedSurface() called but surface already locked"
0x660bf0,string,"SSDXLockAttachedSurface(): Attached surface is lost, restoring..."
0x660c34,string,"SSDXLockAttachedSurface(): Primary surface is lost, restoring..."
0x660c78,string,"SSDXWindowPosOrSizeChanged(): New window rect: (%d,%d)(%d,%d)"
0x660cbc,string,".TAB"
0x660cc4,string,"Can't swap in pixelmap"
0x660cec,string,"AFTER DISPOSING TRACK"
0x660d04,string,"AFTER DISPOSING CARS"
0x660d1c,string,"AFTER DISPOSING RACE"
0x660d34,string,"Returning from DoGame()"
0x660d4c,string,"Calling DisposeTrack()"
0x660d64,string,"Calling DisposeRace()"
0x660d7c,string,"Returned from NetSync screen"
0x660d9c,string,"AFTER LOADING OPPONENTS IN"
0x660db8,string,"AFTER START RACE SCREEN"
0x660dd0,string,"BEFORE START RACE SCREEN"
0x660dec,string,"START OF DoGame()"
0x660e00,string,"O??"
0x660e04,string,"SER"
0x660e08,string,"REC"
0x660e0c,string,"GUA"
0x660e10,string,"MAN"
0x660e14,string,"CHK"
0x660e18,string,"PRC"
0x660e1c,string,"SRC"
0x660e20,string,"CRC"
0x660e24,string,"LLR"
0x660e28,string,"CRS"
0x660e2c,string,"OPP"
0x660e30,string,"DRN"
0x660e34,string,"PED"
0x660e38,string,"PHS"
0x660e3c,string,"R??"
0x660e40,string,"RWL"
0x660e44,string,"ROB"
0x660e48,string,"MNG"
0x660e4c,string,"Timers_EndFrame(): Timer stack mismatch."
0x660e78,string,"8.38ms, tollerance = %i"
0x660e9c,string,"colour"
0x660ea4,string,"fog"
0x660ea8,string,"dark"
0x660eb0,string,"TreeSurgery.TXT"
0x660ec0,string,"FINISHED LOADING TRACK"
0x660ed8,string,"NONCARS"
0x660ee0,string,"Too many non-car types"
0x660ef8,string,"JUST LOADED IN AI WORLD"
0x660f10,string,"JUST ABOUT TO LOAD IN AI WORLD"
0x660f30,string,"DRRENDER.TAB"
0x660f40,string,"JUST LOADING IN FUNKS AND GROOVES"
0x660f64,string,"JUST LOADING SKY/SPEC VOLS/SCREENS/MAP"
0x660f8c,string,"JUST EXTRACTED COLUMNS AND LOADED IN PEDS"
0x660fb8,string,"AFTER LOADING SMASHABLE ENVIRONMENT"
0x660fdc,string,"AFTER LOADING TRACK ACTORS"
0x660ff8,string,"JUST LOADED IN TEXTURES/MATS/MODELS FOR TRACK"
0x661028,string,"LIGHTING.TXT"
0x661038,string,"wrap"
0x661040,string,"nobilinear"
0x66104c,string,"end"
0x661050,string,"%s%s%s%s"
0x66105c,string,"RACES"
0x661064,string,"AT THE START OF LOAD TRACK"
0x661084,string,"%s%04d.DAT"
0x661090,string,"%s%04d.ACT"
0x66109c,string,"autosave"
0x6610a8,string,"Saving Additional Stuff"
0x6610c0,string," autosave"
0x6610cc,string,"Loading Additional Stuff"
0x6610e8,string,"Can't load with active non cars"
0x661108,string,"CAN'T FIND %s"
0x661118,string,"Shat out "
0x661124,string,"SHAT OUT A %s"
0x661134,string,"CAN'T SHIT %s BECAUSE YOU DON'T HAVE A NONCAR.TXT FILE"
0x66116c,string,"CAN'T SHIT %s BECAUSE MODEL MUST BE IN REG OR START WITH '-'"
0x6611ac,string,"ACCESSRY.TXT"
0x6611bc,string,"0000"
0x6611c4,string,"\ufffd%02d"
0x6611cc,string,"Locked onto "
0x6611dc,string,"Murdered "
0x6611e8,string,"Rotate mode: X"
0x6611f8,string,"Rotate mode: Y"
0x661208,string,"Rotate mode: Z"
0x661218,string,"Scale mode: Z"
0x661228,string,"Scale mode: Y"
0x661238,string,"Scale mode: X"
0x661248,string,"Scale mode: ALL"
